Date,Sitting_CID,MP_Name,Attendance,MP_Name_Title
2018-11-19,013-002-094-085,Sam Tan Chin Siong ,True,"Mr Sam Tan Chin Siong (Radin Mas), Minister of State for Foreign Affairs and Social and Family Development and Deputy Government Whip."
2018-11-19,013-002-094-085,Dennis Tan Lip Fong ,True,Mr Dennis Tan Lip Fong (Non-Constituency Member).
2018-11-19,013-002-094-085,Jessica Tan Soon Neo ,True,Ms Jessica Tan Soon Neo (East Coast).
2018-11-19,013-002-094-085,Tan Wu Meng ,True,"Dr Tan Wu Meng (Jurong), Senior Parliamentary Secretary to the Ministers for Foreign Affairs and Trade and Industry."
2018-11-19,013-002-094-085,Patrick Tay Teck Guan ,True,Mr Patrick Tay Teck Guan (West Coast).
2018-11-19,013-002-094-085,Teo Chee Hean ,True,"Mr Teo Chee Hean (Pasir Ris-Punggol), Deputy Prime Minister and Coordinating Minister for National Security."
2018-11-19,013-002-094-085,Teo Ho Pin ,True,Dr Teo Ho Pin (Bukit Panjang).
2018-11-19,013-002-094-085,Josephine Teo ,True,"Mrs Josephine Teo (Bishan-Toa Payoh), Minister for Manpower and Second Minister for Home Affairs."
2018-11-19,013-002-094-085,Tharman Shanmugaratnam ,True,"Mr Tharman Shanmugaratnam (Jurong), Deputy Prime Minister and Coordinating Minister for Economic and Social Policies."
2018-11-19,013-002-094-085,Walter Theseira ,True,Assoc Prof Walter Theseira (Nominated Member).
2018-11-19,013-002-094-085,Edwin Tong Chun Fai ,True,"Mr Edwin Tong Chun Fai (Marine Parade), Senior Minister of State for Health and Law."
2018-11-19,013-002-094-085,Vikram Nair ,True,Mr Vikram Nair (Sembawang).
2018-11-19,013-002-094-085,Vivian Balakrishnan ,True,"Dr Vivian Balakrishnan (Holland-Bukit Timah), Minister for Foreign Affairs."
2018-11-19,013-002-094-085,Lawrence Wong ,True,"Mr Lawrence Wong (Marsiling-Yew Tee), Minister for National Development and Second Minister for Finance."
2018-11-19,013-002-094-085,Dr Yaacob Ibrahim ,True,Assoc Prof Dr Yaacob Ibrahim (Jalan Besar).
2018-11-19,013-002-094-085,Alex Yam ,True,Mr Alex Yam (Marsiling-Yew Tee).
2018-11-19,013-002-094-085,Yee Chia Hsing ,True,Mr Yee Chia Hsing (Chua Chu Kang).
2018-11-19,013-002-094-085,Yip Pin Xiu ,True,Ms Yip Pin Xiu (Nominated Member).
2018-11-19,013-002-094-085,Melvin Yong Yik Chye ,True,Mr Melvin Yong Yik Chye (Tanjong Pagar).
2018-11-19,013-002-094-085,Zainal Sapari ,True,Mr Zainal Sapari (Pasir Ris-Punggol).
2018-11-19,013-002-094-085,Zaqy Mohamad ,True,"Mr Zaqy Mohamad (Chua Chu Kang), Minister of State for Manpower and National Development."
2018-11-19,013-002-094-085,Grace Fu Hai Yien ,False,"Ms Grace Fu Hai Yien (Yuhua), Minister for Culture, Community and Youth and Leader of the House."
2018-11-19,013-002-094-085,S Iswaran ,False,"Mr S Iswaran (West Coast), Minister for Communications and Information and Minister-in-charge of Trade Relations."
2018-11-19,013-002-094-085,Lim Swee Say ,False,Mr Lim Swee Say (East Coast).
2018-11-19,013-002-094-085,Ng Chee Meng ,False,"Mr Ng Chee Meng (Pasir Ris-Punggol), Minister, Prime Minister's Office."
2018-11-19,013-002-094-085,Ng Eng Hen ,False,"Dr Ng Eng Hen (Bishan-Toa Payoh), Minister for Defence."
2018-11-19,013-002-094-085,Leon Perera ,False,Mr Leon Perera (Non-Constituency Member).
2018-11-19,013-002-094-085,K Shanmugam ,False,"Mr K Shanmugam (Nee Soon), Minister for Home Affairs and Law."
2018-11-19,013-002-094-085,Sim Ann ,False,"Ms Sim Ann (Holland-Bukit Timah), Senior Minister of State for Communications and Information and Culture, Community and Youth and Deputy Government Whip."
2018-11-19,013-002-094-085,Teo Ser Luck ,False,Mr Teo Ser Luck (Pasir Ris-Punggol).
2018-11-19,013-002-094-085,Tin Pei Ling ,False,Ms Tin Pei Ling (MacPherson).
2018-11-20,013-002-094-086,Tan Chuan-Jin ,False,Mr SPEAKER (Mr Tan Chuan-Jin (Marine Parade)).
2018-11-20,013-002-094-086,Amrin Amin ,True,"Mr Amrin Amin (Sembawang), Senior Parliamentary Secretary to the Ministers for Health and Home Affairs."
2018-11-20,013-002-094-086,Ang Hin Kee ,True,Mr Ang Hin Kee (Ang Mo Kio).
2018-11-20,013-002-094-086,Ang Wei Neng ,True,Mr Ang Wei Neng (Jurong).
2018-11-20,013-002-094-086,Baey Yam Keng ,True,"Mr Baey Yam Keng (Tampines), Senior Parliamentary Secretary to the Ministers for Culture, Community and Youth and Transport."
2018-11-20,013-002-094-086,Chan Chun Sing ,True,"Mr Chan Chun Sing (Tanjong Pagar), Minister for Trade and Industry and Government Whip."
2018-11-20,013-002-094-086,Chee Hong Tat ,True,"Mr Chee Hong Tat (Bishan-Toa Payoh), Senior Minister of State for Education and Trade and Industry."
2018-11-20,013-002-094-086,Chen Show Mao ,True,Mr Chen Show Mao (Aljunied).
2018-11-20,013-002-094-086,Cheng Li Hui ,True,Miss Cheng Li Hui (Tampines).
2018-11-20,013-002-094-086,Charles Chong ,True,"Mr Charles Chong (Punggol East), Deputy Speaker."
2018-11-20,013-002-094-086,Chong Kee Hiong ,True,Mr Chong Kee Hiong (Bishan-Toa Payoh).
2018-11-20,013-002-094-086,Desmond Choo ,True,Mr Desmond Choo (Tampines).
2018-11-20,013-002-094-086,Darryl David ,True,Mr Darryl David (Ang Mo Kio).
2018-11-20,013-002-094-086,Christopher de Souza ,True,Mr Christopher de Souza (Holland-Bukit Timah).
2018-11-20,013-002-094-086,Arasu Duraisamy ,True,Mr Arasu Duraisamy (Nominated Member).
2018-11-20,013-002-094-086,Fatimah Lateef ,True,Prof Fatimah Lateef (Marine Parade).
2018-11-20,013-002-094-086,Cedric Foo Chee Keng ,True,Mr Cedric Foo Chee Keng (Pioneer).
2018-11-20,013-002-094-086,Douglas Foo ,True,Mr Douglas Foo (Nominated Member).
2018-11-20,013-002-094-086,Foo Mee Har ,True,Ms Foo Mee Har (West Coast).
2018-11-20,013-002-094-086,Gan Kim Yong ,True,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health."
2018-11-20,013-002-094-086,Gan Thiam Poh ,True,Mr Gan Thiam Poh (Ang Mo Kio).
2018-11-20,013-002-094-086,Goh Chok Tong ,True,Mr Goh Chok Tong (Marine Parade).
2018-11-20,013-002-094-086,Daniel Goh Pei Siong ,True,Assoc Prof Daniel Goh Pei Siong (Non-Constituency Member).
2018-11-20,013-002-094-086,Heng Chee How ,True,"Mr Heng Chee How (Jalan Besar), Senior Minister of State for Defence."
2018-11-20,013-002-094-086,Heng Swee Keat ,True,"Mr Heng Swee Keat (Tampines), Minister for Finance."
2018-11-20,013-002-094-086,Terence Ho Wee San ,True,Mr Terence Ho Wee San (Nominated Member).
2018-11-20,013-002-094-086,Indranee Rajah ,True,"Ms Indranee Rajah (Tanjong Pagar), Minister, Prime Minister's Office and Second Minister for Education and Finance."
2018-11-20,013-002-094-086,Intan Azura Mokhtar ,True,Dr Intan Azura Mokhtar (Ang Mo Kio).
2018-11-20,013-002-094-086,S Iswaran ,True,"Mr S Iswaran (West Coast), Minister for Communications and Information and Minister-in-charge of Trade Relations."
2018-11-20,013-002-094-086,Janil Puthucheary ,True,"Dr Janil Puthucheary (Pasir Ris-Punggol), Senior Minister of State for Communications and Information and Transport."
2018-11-20,013-002-094-086,Khaw Boon Wan ,True,"Mr Khaw Boon Wan (Sembawang), Coordinating Minister for Infrastructure and Minister for Transport."
2018-11-20,013-002-094-086,Amy Khor Lean Suan ,True,"Dr Amy Khor Lean Suan (Hong Kah North), Senior Minister of State for the Environment and Water Resources and Health."
2018-11-20,013-002-094-086,Lam Pin Min ,True,"Dr Lam Pin Min (Sengkang West), Senior Minister of State for Health and Transport."
2018-11-20,013-002-094-086,Lee Bee Wah ,True,Er Dr Lee Bee Wah (Nee Soon).
2018-11-20,013-002-094-086,Desmond Lee ,True,"Mr Desmond Lee (Jurong), Minister for Social and Family Development and Second Minister for National Development and Deputy Leader of the House."
2018-11-20,013-002-094-086,Lee Hsien Loong ,True,"Mr Lee Hsien Loong (Ang Mo Kio), Prime Minister."
2018-11-20,013-002-094-086,Lee Yi Shyan ,True,Mr Lee Yi Shyan (East Coast).
2018-11-20,013-002-094-086,Liang Eng Hwa ,True,Mr Liang Eng Hwa (Holland-Bukit Timah).
2018-11-20,013-002-094-086,Lim Biow Chuan ,True,"Mr Lim Biow Chuan (Mountbatten), Deputy Speaker."
2018-11-20,013-002-094-086,Lim Hng Kiang ,True,Mr Lim Hng Kiang (West Coast).
2018-11-20,013-002-094-086,Lim Sun Sun ,True,Prof Lim Sun Sun (Nominated Member).
2018-11-20,013-002-094-086,Lim Swee Say ,True,Mr Lim Swee Say (East Coast).
2018-11-20,013-002-094-086,Sylvia Lim ,True,Ms Sylvia Lim (Aljunied).
2018-11-20,013-002-094-086,Lim Wee Kiak ,True,Dr Lim Wee Kiak (Sembawang).
2018-11-20,013-002-094-086,Low Thia Khiang ,True,Mr Low Thia Khiang (Aljunied).
2018-11-20,013-002-094-086,Low Yen Ling ,True,"Ms Low Yen Ling (Chua Chu Kang), Senior Parliamentary Secretary to the Ministers for Education and Manpower."
2018-11-20,013-002-094-086,Mohamad Maliki Bin Osman ,True,"Dr Mohamad Maliki Bin Osman (East Coast), Senior Minister of State for Defence and Foreign Affairs."
2018-11-20,013-002-094-086,Mohamed Irshad ,True,Mr Mohamed Irshad (Nominated Member).
2018-11-20,013-002-094-086,Muhamad Faisal Bin Abdul Manap ,True,Mr Muhamad Faisal Bin Abdul Manap (Aljunied).
2018-11-20,013-002-094-086,Dr Muhammad Faishal Ibrahim ,True,"Assoc Prof Dr Muhammad Faishal Ibrahim (Nee Soon), Senior Parliamentary Secretary to the Ministers for Education and Social and Family Development."
2018-11-20,013-002-094-086,Murali Pillai ,True,Mr Murali Pillai (Bukit Batok).
2018-11-20,013-002-094-086,Lily Neo ,True,Dr Lily Neo (Jalan Besar).
2018-11-20,013-002-094-086,Louis Ng Kok Kwang ,True,Mr Louis Ng Kok Kwang (Nee Soon).
2018-11-20,013-002-094-086,Anthea Ong ,True,Ms Anthea Ong (Nominated Member).
2018-11-20,013-002-094-086,Ong Teng Koon ,True,Mr Ong Teng Koon (Marsiling-Yew Tee).
2018-11-20,013-002-094-086,Ong Ye Kung ,True,"Mr Ong Ye Kung (Sembawang), Minister for Education."
2018-11-20,013-002-094-086,Joan Pereira ,True,Ms Joan Pereira (Tanjong Pagar).
2018-11-20,013-002-094-086,Denise Phua Lay Peng ,True,Ms Denise Phua Lay Peng (Jalan Besar).
2018-11-20,013-002-094-086,Png Eng Huat ,True,Mr Png Eng Huat (Hougang).
2018-11-20,013-002-094-086,Pritam Singh ,True,Mr Pritam Singh (Aljunied).
2018-11-20,013-002-094-086,Irene Quay Siew Ching ,True,Ms Irene Quay Siew Ching (Nominated Member).
2018-11-20,013-002-094-086,Rahayu Mahzam ,True,Ms Rahayu Mahzam (Jurong).
2018-11-20,013-002-094-086,Saktiandi Supaat ,True,Mr Saktiandi Supaat (Bishan-Toa Payoh).
2018-11-20,013-002-094-086,Seah Kian Peng ,True,Mr Seah Kian Peng (Marine Parade).
2018-11-20,013-002-094-086,Sim Ann ,True,"Ms Sim Ann (Holland-Bukit Timah), Senior Minister of State for Communications and Information and Culture, Community and Youth and Deputy Government Whip."
2018-11-20,013-002-094-086,Sitoh Yih Pin ,True,Mr Sitoh Yih Pin (Potong Pasir).
2018-11-20,013-002-094-086,Sun Xueling ,True,"Ms Sun Xueling (Pasir Ris-Punggol), Senior Parliamentary Secretary to the Ministers for Home Affairs and National Development."
2018-11-20,013-002-094-086,Sam Tan Chin Siong ,True,"Mr Sam Tan Chin Siong (Radin Mas), Minister of State for Foreign Affairs and Social and Family Development and Deputy Government Whip."
2018-11-20,013-002-094-086,Dennis Tan Lip Fong ,True,Mr Dennis Tan Lip Fong (Non-Constituency Member).
2018-11-20,013-002-094-086,Jessica Tan Soon Neo ,True,Ms Jessica Tan Soon Neo (East Coast).
2018-11-20,013-002-094-086,Tan Wu Meng ,True,"Dr Tan Wu Meng (Jurong), Senior Parliamentary Secretary to the Ministers for Foreign Affairs and Trade and Industry."
2018-11-20,013-002-094-086,Patrick Tay Teck Guan ,True,Mr Patrick Tay Teck Guan (West Coast).
2018-11-20,013-002-094-086,Teo Chee Hean ,True,"Mr Teo Chee Hean (Pasir Ris-Punggol), Deputy Prime Minister and Coordinating Minister for National Security."
2018-11-20,013-002-094-086,Josephine Teo ,True,"Mrs Josephine Teo (Bishan-Toa Payoh), Minister for Manpower and Second Minister for Home Affairs."
2018-11-20,013-002-094-086,Teo Ser Luck ,True,Mr Teo Ser Luck (Pasir Ris-Punggol).
2018-11-20,013-002-094-086,Tharman Shanmugaratnam ,True,"Mr Tharman Shanmugaratnam (Jurong), Deputy Prime Minister and Coordinating Minister for Economic and Social Policies."
2018-11-20,013-002-094-086,Walter Theseira ,True,Assoc Prof Walter Theseira (Nominated Member).
2018-11-20,013-002-094-086,Edwin Tong Chun Fai ,True,"Mr Edwin Tong Chun Fai (Marine Parade), Senior Minister of State for Health and Law."
2018-11-20,013-002-094-086,Vivian Balakrishnan ,True,"Dr Vivian Balakrishnan (Holland-Bukit Timah), Minister for Foreign Affairs."
2018-11-20,013-002-094-086,Lawrence Wong ,True,"Mr Lawrence Wong (Marsiling-Yew Tee), Minister for National Development and Second Minister for Finance."
2018-11-20,013-002-094-086,Dr Yaacob Ibrahim ,True,Assoc Prof Dr Yaacob Ibrahim (Jalan Besar).
2018-11-20,013-002-094-086,Yee Chia Hsing ,True,Mr Yee Chia Hsing (Chua Chu Kang).
2018-11-20,013-002-094-086,Yip Pin Xiu ,True,Ms Yip Pin Xiu (Nominated Member).
2018-11-20,013-002-094-086,Melvin Yong Yik Chye ,True,Mr Melvin Yong Yik Chye (Tanjong Pagar).
2018-11-20,013-002-094-086,Zainal Sapari ,True,Mr Zainal Sapari (Pasir Ris-Punggol).
2018-11-20,013-002-094-086,Zaqy Mohamad ,True,"Mr Zaqy Mohamad (Chua Chu Kang), Minister of State for Manpower and National Development."
2018-11-20,013-002-094-086,Cheryl Chan Wei Ling ,False,Miss Cheryl Chan Wei Ling (Fengshan).
2018-11-20,013-002-094-086,Chia Shi-Lu ,False,Dr Chia Shi-Lu (Tanjong Pagar).
2018-11-20,013-002-094-086,Grace Fu Hai Yien ,False,"Ms Grace Fu Hai Yien (Yuhua), Minister for Culture, Community and Youth and Leader of the House."
2018-11-20,013-002-094-086,Koh Poh Koon ,False,"Dr Koh Poh Koon (Ang Mo Kio), Senior Minister of State for Trade and Industry."
2018-11-20,013-002-094-086,Kwek Hian Chuan Henry ,False,Mr Kwek Hian Chuan Henry (Nee Soon).
2018-11-20,013-002-094-086,Masagos Zulkifli B M M ,False,"Mr Masagos Zulkifli B M M (Tampines), Minister for the Environment and Water Resources and Minister-in-charge of Muslim Affairs."
2018-11-20,013-002-094-086,Ng Chee Meng ,False,"Mr Ng Chee Meng (Pasir Ris-Punggol), Minister, Prime Minister's Office."
2018-11-20,013-002-094-086,Ng Eng Hen ,False,"Dr Ng Eng Hen (Bishan-Toa Payoh), Minister for Defence."
2018-11-20,013-002-094-086,Leon Perera ,False,Mr Leon Perera (Non-Constituency Member).
2018-11-20,013-002-094-086,K Shanmugam ,False,"Mr K Shanmugam (Nee Soon), Minister for Home Affairs and Law."
2018-11-20,013-002-094-086,Teo Ho Pin ,False,Dr Teo Ho Pin (Bukit Panjang).
2018-11-20,013-002-094-086,Tin Pei Ling ,False,Ms Tin Pei Ling (MacPherson).
2018-11-20,013-002-094-086,Vikram Nair ,False,Mr Vikram Nair (Sembawang).
2018-11-20,013-002-094-086,Alex Yam ,False,Mr Alex Yam (Marsiling-Yew Tee).
2019-01-14,013-002-094-087,Tan Chuan-Jin ,True,Mr SPEAKER (Mr Tan Chuan-Jin (Marine Parade)).
2019-01-14,013-002-094-087,Amrin Amin ,True,"Mr Amrin Amin (Sembawang), Senior Parliamentary Secretary to the Ministers for Health and Home Affairs."
2019-01-14,013-002-094-087,Ang Hin Kee ,True,Mr Ang Hin Kee (Ang Mo Kio).
2019-01-14,013-002-094-087,Ang Wei Neng ,True,Mr Ang Wei Neng (Jurong).
2019-01-14,013-002-094-087,Baey Yam Keng ,True,"Mr Baey Yam Keng (Tampines), Senior Parliamentary Secretary to the Ministers for Culture, Community and Youth and Transport."
2019-01-14,013-002-094-087,Chan Chun Sing ,True,"Mr Chan Chun Sing (Tanjong Pagar), Minister for Trade and Industry and Government Whip."
2019-01-14,013-002-094-087,Cheryl Chan Wei Ling ,True,Miss Cheryl Chan Wei Ling (Fengshan).
2019-01-14,013-002-094-087,Chen Show Mao ,True,Mr Chen Show Mao (Aljunied).
2019-01-14,013-002-094-087,Chia Shi-Lu ,True,Dr Chia Shi-Lu (Tanjong Pagar).
2019-01-14,013-002-094-087,Charles Chong ,True,"Mr Charles Chong (Punggol East), Deputy Speaker."
2019-01-14,013-002-094-087,Chong Kee Hiong ,True,Mr Chong Kee Hiong (Bishan-Toa Payoh).
2019-01-14,013-002-094-087,Desmond Choo ,True,Mr Desmond Choo (Tampines).
2019-01-14,013-002-094-087,Darryl David ,True,Mr Darryl David (Ang Mo Kio).
2019-01-14,013-002-094-087,Christopher de Souza ,True,Mr Christopher de Souza (Holland-Bukit Timah).
2019-01-14,013-002-094-087,Arasu Duraisamy ,True,Mr Arasu Duraisamy (Nominated Member).
2019-01-14,013-002-094-087,Fatimah Lateef ,True,Prof Fatimah Lateef (Marine Parade).
2019-01-14,013-002-094-087,Cedric Foo Chee Keng ,True,Mr Cedric Foo Chee Keng (Pioneer).
2019-01-14,013-002-094-087,Douglas Foo ,True,Mr Douglas Foo (Nominated Member).
2019-01-14,013-002-094-087,Foo Mee Har ,True,Ms Foo Mee Har (West Coast).
2019-01-14,013-002-094-087,Grace Fu Hai Yien ,True,"Ms Grace Fu Hai Yien (Yuhua), Minister for Culture, Community and Youth and Leader of the House."
2019-01-14,013-002-094-087,Gan Kim Yong ,True,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health."
2019-01-14,013-002-094-087,Gan Thiam Poh ,True,Mr Gan Thiam Poh (Ang Mo Kio).
2019-01-14,013-002-094-087,Goh Chok Tong ,True,Mr Goh Chok Tong (Marine Parade).
2019-01-14,013-002-094-087,Heng Swee Keat ,True,"Mr Heng Swee Keat (Tampines), Minister for Finance."
2019-01-14,013-002-094-087,Terence Ho Wee San ,True,Mr Terence Ho Wee San (Nominated Member).
2019-01-14,013-002-094-087,Indranee Rajah ,True,"Ms Indranee Rajah (Tanjong Pagar), Minister, Prime Minister's Office and Second Minister for Education and Finance."
2019-01-14,013-002-094-087,Intan Azura Mokhtar ,True,Dr Intan Azura Mokhtar (Ang Mo Kio).
2019-01-14,013-002-094-087,S Iswaran ,True,"Mr S Iswaran (West Coast), Minister for Communications and Information and Minister-in-charge of Trade Relations."
2019-01-14,013-002-094-087,Janil Puthucheary ,True,"Dr Janil Puthucheary (Pasir Ris-Punggol), Senior Minister of State for Communications and Information and Transport."
2019-01-14,013-002-094-087,Khaw Boon Wan ,True,"Mr Khaw Boon Wan (Sembawang), Coordinating Minister for Infrastructure and Minister for Transport."
2019-01-14,013-002-094-087,Amy Khor Lean Suan ,True,"Dr Amy Khor Lean Suan (Hong Kah North), Senior Minister of State for the Environment and Water Resources and Health."
2019-01-14,013-002-094-087,Koh Poh Koon ,True,"Dr Koh Poh Koon (Ang Mo Kio), Senior Minister of State for Trade and Industry."
2019-01-14,013-002-094-087,Kwek Hian Chuan Henry ,True,Mr Kwek Hian Chuan Henry (Nee Soon).
2019-01-14,013-002-094-087,Lam Pin Min ,True,"Dr Lam Pin Min (Sengkang West), Senior Minister of State for Health and Transport."
2019-01-14,013-002-094-087,Lee Bee Wah ,True,Er Dr Lee Bee Wah (Nee Soon).
2019-01-14,013-002-094-087,Desmond Lee ,True,"Mr Desmond Lee (Jurong), Minister for Social and Family Development and Second Minister for National Development and Deputy Leader of the House."
2019-01-14,013-002-094-087,Lee Hsien Loong ,True,"Mr Lee Hsien Loong (Ang Mo Kio), Prime Minister."
2019-01-14,013-002-094-087,Lee Yi Shyan ,True,Mr Lee Yi Shyan (East Coast).
2019-01-14,013-002-094-087,Liang Eng Hwa ,True,Mr Liang Eng Hwa (Holland-Bukit Timah).
2019-01-14,013-002-094-087,Lim Biow Chuan ,True,"Mr Lim Biow Chuan (Mountbatten), Deputy Speaker."
2019-01-14,013-002-094-087,Lim Hng Kiang ,True,Mr Lim Hng Kiang (West Coast).
2019-01-14,013-002-094-087,Lim Sun Sun ,True,Prof Lim Sun Sun (Nominated Member).
2019-01-14,013-002-094-087,Sylvia Lim ,True,Ms Sylvia Lim (Aljunied).
2019-01-14,013-002-094-087,Low Thia Khiang ,True,Mr Low Thia Khiang (Aljunied).
2019-01-14,013-002-094-087,Low Yen Ling ,True,"Ms Low Yen Ling (Chua Chu Kang), Senior Parliamentary Secretary to the Ministers for Education and Manpower."
2019-01-14,013-002-094-087,Mohamad Maliki Bin Osman ,True,"Dr Mohamad Maliki Bin Osman (East Coast), Senior Minister of State for Defence and Foreign Affairs."
2019-01-14,013-002-094-087,Mohamed Irshad ,True,Mr Mohamed Irshad (Nominated Member).
2019-01-14,013-002-094-087,Muhamad Faisal Bin Abdul Manap ,True,Mr Muhamad Faisal Bin Abdul Manap (Aljunied).
2019-01-14,013-002-094-087,Dr Muhammad Faishal Ibrahim ,True,"Assoc Prof Dr Muhammad Faishal Ibrahim (Nee Soon), Senior Parliamentary Secretary to the Ministers for Education and Social and Family Development."
2019-01-14,013-002-094-087,Murali Pillai ,True,Mr Murali Pillai (Bukit Batok).
2019-01-14,013-002-094-087,Lily Neo ,True,Dr Lily Neo (Jalan Besar).
2019-01-14,013-002-094-087,Ng Chee Meng ,True,"Mr Ng Chee Meng (Pasir Ris-Punggol), Minister, Prime Minister's Office."
2019-01-14,013-002-094-087,Ng Eng Hen ,True,"Dr Ng Eng Hen (Bishan-Toa Payoh), Minister for Defence."
2019-01-14,013-002-094-087,Louis Ng Kok Kwang ,True,Mr Louis Ng Kok Kwang (Nee Soon).
2019-01-14,013-002-094-087,Anthea Ong ,True,Ms Anthea Ong (Nominated Member).
2019-01-14,013-002-094-087,Ong Teng Koon ,True,Mr Ong Teng Koon (Marsiling-Yew Tee).
2019-01-14,013-002-094-087,Ong Ye Kung ,True,"Mr Ong Ye Kung (Sembawang), Minister for Education."
2019-01-14,013-002-094-087,Joan Pereira ,True,Ms Joan Pereira (Tanjong Pagar).
2019-01-14,013-002-094-087,Leon Perera ,True,Mr Leon Perera (Non-Constituency Member).
2019-01-14,013-002-094-087,Denise Phua Lay Peng ,True,Ms Denise Phua Lay Peng (Jalan Besar).
2019-01-14,013-002-094-087,Png Eng Huat ,True,Mr Png Eng Huat (Hougang).
2019-01-14,013-002-094-087,Pritam Singh ,True,Mr Pritam Singh (Aljunied).
2019-01-14,013-002-094-087,Irene Quay Siew Ching ,True,Ms Irene Quay Siew Ching (Nominated Member).
2019-01-14,013-002-094-087,Rahayu Mahzam ,True,Ms Rahayu Mahzam (Jurong).
2019-01-14,013-002-094-087,Saktiandi Supaat ,True,Mr Saktiandi Supaat (Bishan-Toa Payoh).
2019-01-14,013-002-094-087,Seah Kian Peng ,True,Mr Seah Kian Peng (Marine Parade).
2019-01-14,013-002-094-087,K Shanmugam ,True,"Mr K Shanmugam (Nee Soon), Minister for Home Affairs and Law."
2019-01-14,013-002-094-087,Sim Ann ,True,"Ms Sim Ann (Holland-Bukit Timah), Senior Minister of State for Communications and Information and Culture, Community and Youth and Deputy Government Whip."
2019-01-14,013-002-094-087,Sitoh Yih Pin ,True,Mr Sitoh Yih Pin (Potong Pasir).
2019-01-14,013-002-094-087,Sun Xueling ,True,"Ms Sun Xueling (Pasir Ris-Punggol), Senior Parliamentary Secretary to the Ministers for Home Affairs and National Development."
2019-01-14,013-002-094-087,Sam Tan Chin Siong ,True,"Mr Sam Tan Chin Siong (Radin Mas), Minister of State for Foreign Affairs and Social and Family Development and Deputy Government Whip."
2019-01-14,013-002-094-087,Dennis Tan Lip Fong ,True,Mr Dennis Tan Lip Fong (Non-Constituency Member).
2019-01-14,013-002-094-087,Jessica Tan Soon Neo ,True,Ms Jessica Tan Soon Neo (East Coast).
2019-01-14,013-002-094-087,Tan Wu Meng ,True,"Dr Tan Wu Meng (Jurong), Senior Parliamentary Secretary to the Ministers for Foreign Affairs and Trade and Industry."
2019-01-14,013-002-094-087,Patrick Tay Teck Guan ,True,Mr Patrick Tay Teck Guan (West Coast).
2019-01-14,013-002-094-087,Teo Chee Hean ,True,"Mr Teo Chee Hean (Pasir Ris-Punggol), Deputy Prime Minister and Coordinating Minister for National Security."
2019-01-14,013-002-094-087,Teo Ho Pin ,True,Dr Teo Ho Pin (Bukit Panjang).
2019-01-14,013-002-094-087,Josephine Teo ,True,"Mrs Josephine Teo (Bishan-Toa Payoh), Minister for Manpower and Second Minister for Home Affairs."
2019-01-14,013-002-094-087,Teo Ser Luck ,True,Mr Teo Ser Luck (Pasir Ris-Punggol).
2019-01-14,013-002-094-087,Tharman Shanmugaratnam ,True,"Mr Tharman Shanmugaratnam (Jurong), Deputy Prime Minister and Coordinating Minister for Economic and Social Policies."
2019-01-14,013-002-094-087,Walter Theseira ,True,Assoc Prof Walter Theseira (Nominated Member).
2019-01-14,013-002-094-087,Tin Pei Ling ,True,Ms Tin Pei Ling (MacPherson).
2019-01-14,013-002-094-087,Edwin Tong Chun Fai ,True,"Mr Edwin Tong Chun Fai (Marine Parade), Senior Minister of State for Health and Law."
2019-01-14,013-002-094-087,Vikram Nair ,True,Mr Vikram Nair (Sembawang).
2019-01-14,013-002-094-087,Vivian Balakrishnan ,True,"Dr Vivian Balakrishnan (Holland-Bukit Timah), Minister for Foreign Affairs."
2019-01-14,013-002-094-087,Lawrence Wong ,True,"Mr Lawrence Wong (Marsiling-Yew Tee), Minister for National Development and Second Minister for Finance."
2019-01-14,013-002-094-087,Dr Yaacob Ibrahim ,True,Assoc Prof Dr Yaacob Ibrahim (Jalan Besar).
2019-01-14,013-002-094-087,Alex Yam ,True,Mr Alex Yam (Marsiling-Yew Tee).
2019-01-14,013-002-094-087,Yee Chia Hsing ,True,Mr Yee Chia Hsing (Chua Chu Kang).
2019-01-14,013-002-094-087,Yip Pin Xiu ,True,Ms Yip Pin Xiu (Nominated Member).
2019-01-14,013-002-094-087,Melvin Yong Yik Chye ,True,Mr Melvin Yong Yik Chye (Tanjong Pagar).
2019-01-14,013-002-094-087,Zainal Sapari ,True,Mr Zainal Sapari (Pasir Ris-Punggol).
2019-01-14,013-002-094-087,Zaqy Mohamad ,True,"Mr Zaqy Mohamad (Chua Chu Kang), Minister of State for Manpower and National Development."
2019-01-14,013-002-094-087,Chee Hong Tat ,False,"Mr Chee Hong Tat (Bishan-Toa Payoh), Senior Minister of State for Education and Trade and Industry."
2019-01-14,013-002-094-087,Cheng Li Hui ,False,Miss Cheng Li Hui (Tampines).
2019-01-14,013-002-094-087,Daniel Goh Pei Siong ,False,Assoc Prof Daniel Goh Pei Siong (Non-Constituency Member).
2019-01-14,013-002-094-087,Heng Chee How ,False,"Mr Heng Chee How (Jalan Besar), Senior Minister of State for Defence."
2019-01-14,013-002-094-087,Lim Swee Say ,False,Mr Lim Swee Say (East Coast).
2019-01-14,013-002-094-087,Lim Wee Kiak ,False,Dr Lim Wee Kiak (Sembawang).
2019-01-14,013-002-094-087,Masagos Zulkifli B M M ,False,"Mr Masagos Zulkifli B M M (Tampines), Minister for the Environment and Water Resources and Minister-in-charge of Muslim Affairs."
